,0
0,"{'net_indi': 'net_level_3', 'max_psnr': 29.85354995727539, 'max_ssim': 0, 'NUM_Backtracking': 0, 'max_avg_psnr': 30.103145599365234, 'max_step': 602, 'max_psnr_avg': 29.804277420043945, 'max_avg_step': 813, 'final_ep': 908, 'final_psnr': 28.092567443847656, 'final_psnr_avg': 29.96415138244629, 'consume_time': 284.3434371948242}"
