,max_psnr,max_ssim,NUM_Backtracking,max_step,max_psnr_avg,max_lpips_avg,max_lpips,final_ep,final_psnr,final_psnr_avg,final_lpips_avg,final_lpips,final_ssim,final_ssim_avg,max_ssim_avg,time_consume
test025.png,29.144310170389694,0.9033548984990412,0,756,29.16520270043638,0.09495711326599121,0.09700907766819,1212,27.119315102587414,28.544550964250057,0.2025383561849594,0.2875467836856842,0.768065209141518,0.856838790952676,0.9046236716838133,263.6028664112091
test040.png,28.634606527654665,0.7735015807434994,0,533,28.589981504426248,0.1961035430431366,0.1959671527147293,863,26.96016508214925,28.53010023388456,0.16981112957000732,0.21418511867523193,0.6757302902681809,0.7599992128418387,0.7715188131289878,186.4433102607727
test051.png,28.18085415268993,0.8062372944408389,0,423,28.12902329941231,0.1196863204240799,0.1181248277425766,641,26.282689534933038,28.062605244572964,0.12877044081687927,0.16775643825531006,0.7175830901539104,0.7964654316987579,0.8052045039859755,138.55182766914368
