,max_psnr,max_ssim,NUM_Backtracking,max_step,max_psnr_avg,max_lpips_avg,max_lpips,final_ep,final_psnr,final_psnr_avg,final_lpips_avg,final_lpips,final_ssim,final_ssim_avg,max_ssim_avg,time_consume
test025.png,28.77019971322555,0.886580067619571,0,1640,28.639697226492764,0.17471016943454742,0.15143126249313354,2842,27.634537245188294,28.566103585446932,0.18940478563308716,0.23690801858901978,0.8290748381534073,0.8662202931550512,0.8759510759598653,282.0997178554535
test040.png,28.359761248315706,0.7608419642346037,0,1063,28.415203633965902,0.15765923261642456,0.15031911432743073,2999,27.482457692997148,28.181481618678696,0.14899565279483795,0.17512919008731842,0.7296131225292112,0.7559751028590007,0.7635556008901575,286.8970079421997
test051.png,27.773579728841668,0.7899829519999395,0,894,27.81925559077022,0.1386645883321762,0.14046289026737213,1235,26.48305986882359,27.577787911689022,0.1621766835451126,0.20375971496105194,0.7121883510070515,0.7720374895795048,0.7932634556260599,119.0803062915802
